,Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,B27002_001E,Total Race Population,B03001_003E,White,Black or African American,America Native,Asian,Native Pacific,Other,Two or More,Two or More Inclusive,Three or More,state,ZIP_CODE
21043,ZCTA5 61470,29286.0,499.0,44.2,18621.0,70.0,470.0,499.0,14.0,446.0,11.0,0.0,8.0,0.0,0.0,34.0,0.0,34.0,17,61470
21044,ZCTA5 61471,63250.0,114.0,26.8,23707.0,0.0,114.0,114.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,17,61471
21045,ZCTA5 61472,72778.0,608.0,55.0,37905.0,23.0,608.0,608.0,38.0,596.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,17,61472
21046,ZCTA5 61473,46250.0,1429.0,46.8,25414.0,107.0,1338.0,1429.0,58.0,1346.0,28.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,17,61473
21047,ZCTA5 61474,53333.0,257.0,36.9,22954.0,18.0,257.0,257.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61474
21048,ZCTA5 61475,79545.0,249.0,51.2,39434.0,4.0,249.0,249.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17,61475
21049,ZCTA5 61476,52500.0,433.0,48.3,29630.0,32.0,433.0,433.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,17,61476
21050,ZCTA5 61477,34911.0,511.0,47.8,21072.0,91.0,511.0,511.0,2.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61477
21051,ZCTA5 61478,108750.0,293.0,41.8,40358.0,0.0,293.0,293.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61478
21052,ZCTA5 61479,-666666666.0,59.0,29.6,36661.0,34.0,59.0,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61479
21053,ZCTA5 61480,50096.0,1171.0,46.6,22623.0,64.0,1133.0,1171.0,12.0,1147.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,17,61480
21054,ZCTA5 61482,59079.0,598.0,40.2,28007.0,108.0,598.0,598.0,5.0,594.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,17,61482
21055,ZCTA5 61483,48654.0,1923.0,51.1,25688.0,259.0,1825.0,1923.0,24.0,1832.0,37.0,0.0,24.0,0.0,0.0,30.0,0.0,30.0,17,61483
21056,ZCTA5 61484,52723.0,880.0,41.8,24936.0,99.0,880.0,880.0,12.0,859.0,2.0,0.0,4.0,0.0,12.0,3.0,0.0,3.0,17,61484
21057,ZCTA5 61485,47083.0,433.0,53.6,29147.0,35.0,433.0,433.0,4.0,428.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,17,61485
21058,ZCTA5 61486,63313.0,1514.0,36.0,30291.0,229.0,1514.0,1514.0,71.0,1455.0,0.0,0.0,0.0,0.0,23.0,36.0,0.0,36.0,17,61486
21059,ZCTA5 61488,46000.0,1149.0,45.3,24887.0,214.0,1149.0,1149.0,14.0,1118.0,17.0,4.0,5.0,0.0,0.0,5.0,0.0,5.0,17,61488
21060,ZCTA5 61489,50739.0,767.0,45.2,28101.0,141.0,767.0,767.0,1.0,758.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17,61489
21061,ZCTA5 61490,63500.0,1082.0,42.8,32191.0,74.0,1082.0,1082.0,14.0,1079.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61490
21062,ZCTA5 61491,62663.0,1922.0,48.3,38405.0,269.0,1918.0,1922.0,8.0,1875.0,0.0,0.0,27.0,0.0,0.0,20.0,0.0,20.0,17,61491
21063,ZCTA5 61501,39850.0,1545.0,43.0,23110.0,309.0,1545.0,1545.0,0.0,1519.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61501
21064,ZCTA5 61516,74167.0,784.0,34.8,31535.0,89.0,783.0,784.0,0.0,777.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61516
21065,ZCTA5 61517,78636.0,3439.0,43.5,41618.0,70.0,3439.0,3439.0,32.0,3329.0,63.0,0.0,0.0,0.0,7.0,40.0,3.0,37.0,17,61517
21066,ZCTA5 61519,49063.0,246.0,44.5,28615.0,39.0,246.0,246.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,17,61519
21067,ZCTA5 61520,48163.0,16703.0,41.6,27851.0,2581.0,14409.0,16703.0,782.0,15021.0,1214.0,114.0,14.0,8.0,53.0,279.0,30.0,249.0,17,61520
21068,ZCTA5 61523,61606.0,11055.0,42.6,31363.0,1358.0,10951.0,11055.0,361.0,10393.0,49.0,0.0,202.0,0.0,56.0,355.0,0.0,355.0,17,61523
21069,ZCTA5 61524,59688.0,300.0,32.9,27491.0,37.0,300.0,300.0,6.0,299.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17,61524
21070,ZCTA5 61525,128286.0,8912.0,35.6,58138.0,205.0,8912.0,8912.0,282.0,6529.0,185.0,22.0,1738.0,3.0,75.0,360.0,93.0,267.0,17,61525
21071,ZCTA5 61526,-666666666.0,743.0,51.9,44760.0,22.0,743.0,743.0,13.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61526
21072,ZCTA5 61528,111922.0,2987.0,40.0,49689.0,75.0,2987.0,2987.0,225.0,2663.0,0.0,0.0,305.0,0.0,8.0,11.0,11.0,0.0,17,61528
21073,ZCTA5 61529,77045.0,2809.0,41.8,31880.0,361.0,2809.0,2809.0,17.0,2736.0,0.0,0.0,51.0,0.0,0.0,22.0,0.0,22.0,17,61529
21074,ZCTA5 61530,60614.0,6931.0,34.4,31871.0,955.0,6689.0,6931.0,227.0,6587.0,82.0,0.0,16.0,0.0,88.0,158.0,37.0,121.0,17,61530
21075,ZCTA5 61531,55152.0,3285.0,40.9,26598.0,265.0,3199.0,3285.0,78.0,3185.0,4.0,28.0,0.0,0.0,11.0,57.0,0.0,57.0,17,61531
21076,ZCTA5 61532,50268.0,588.0,36.0,30157.0,20.0,588.0,588.0,0.0,587.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,61532
21077,ZCTA5 61533,65333.0,2360.0,40.3,29104.0,357.0,2360.0,2360.0,9.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61533
21078,ZCTA5 61534,64821.0,1835.0,41.2,28561.0,65.0,1835.0,1835.0,23.0,1825.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,17,61534
21079,ZCTA5 61535,116131.0,2003.0,43.3,41873.0,140.0,2003.0,2003.0,0.0,1905.0,34.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,17,61535
21080,ZCTA5 61536,64567.0,2866.0,47.3,31986.0,92.0,2862.0,2866.0,94.0,2789.0,43.0,0.0,14.0,0.0,6.0,14.0,0.0,14.0,17,61536
21081,ZCTA5 61537,55862.0,2904.0,40.9,26528.0,357.0,2825.0,2904.0,5.0,2757.0,0.0,0.0,8.0,0.0,0.0,139.0,0.0,139.0,17,61537
21082,ZCTA5 61539,53750.0,173.0,35.7,24575.0,10.0,173.0,173.0,4.0,171.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17,61539
21083,ZCTA5 61540,62845.0,2680.0,46.8,34003.0,257.0,2584.0,2680.0,44.0,2631.0,13.0,4.0,7.0,0.0,19.0,6.0,0.0,6.0,17,61540
21084,ZCTA5 61541,28125.0,76.0,59.0,23709.0,10.0,76.0,76.0,0.0,68.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17,61541
21085,ZCTA5 61542,57694.0,3602.0,47.6,29233.0,466.0,3503.0,3602.0,77.0,3520.0,24.0,18.0,0.0,6.0,18.0,16.0,10.0,6.0,17,61542
21086,ZCTA5 61543,37250.0,137.0,53.2,23320.0,4.0,137.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61543
21087,ZCTA5 61544,60238.0,724.0,38.0,28790.0,31.0,724.0,724.0,6.0,707.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17,61544
21088,ZCTA5 61545,67212.0,697.0,35.5,28957.0,26.0,697.0,697.0,8.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61545
21089,ZCTA5 61546,64844.0,3605.0,46.9,33462.0,333.0,3605.0,3605.0,46.0,3524.0,37.0,0.0,9.0,0.0,4.0,31.0,0.0,31.0,17,61546
21090,ZCTA5 61547,94559.0,4047.0,42.6,41409.0,84.0,4046.0,4047.0,61.0,3994.0,12.0,0.0,0.0,0.0,21.0,20.0,0.0,20.0,17,61547
21091,ZCTA5 61548,86211.0,12171.0,41.8,44353.0,398.0,12080.0,12171.0,113.0,11751.0,43.0,0.0,123.0,0.0,0.0,254.0,20.0,234.0,17,61548
21092,ZCTA5 61550,77137.0,17805.0,42.8,42228.0,798.0,17481.0,17805.0,567.0,17037.0,218.0,2.0,350.0,6.0,105.0,87.0,12.0,75.0,17,61550
21093,ZCTA5 61552,36000.0,191.0,48.4,16498.0,17.0,191.0,191.0,18.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61552
21094,ZCTA5 61553,40833.0,161.0,41.9,28446.0,36.0,161.0,161.0,0.0,158.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17,61553
21095,ZCTA5 61554,53369.0,41661.0,40.7,28124.0,5435.0,40121.0,41661.0,925.0,39903.0,698.0,76.0,153.0,23.0,101.0,707.0,100.0,607.0,17,61554
21096,ZCTA5 61559,64013.0,3223.0,43.5,28172.0,322.0,3223.0,3223.0,277.0,3019.0,18.0,3.0,65.0,0.0,68.0,50.0,0.0,50.0,17,61559
21097,ZCTA5 61560,64286.0,594.0,63.8,30381.0,48.0,594.0,594.0,0.0,539.0,16.0,0.0,32.0,0.0,0.0,7.0,0.0,7.0,17,61560
21098,ZCTA5 61561,63015.0,2507.0,45.0,30494.0,55.0,2452.0,2507.0,169.0,2476.0,6.0,0.0,6.0,0.0,10.0,9.0,0.0,9.0,17,61561
21099,ZCTA5 61562,-666666666.0,45.0,48.6,44716.0,0.0,45.0,45.0,11.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61562
21100,ZCTA5 61563,44500.0,509.0,43.0,23183.0,76.0,509.0,509.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,17,61563
21101,ZCTA5 61564,49583.0,1082.0,37.1,20892.0,81.0,1082.0,1082.0,1.0,1067.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,17,61564
21102,ZCTA5 61565,60000.0,1460.0,46.8,32560.0,112.0,1459.0,1460.0,19.0,1447.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,11.0,17,61565
21103,ZCTA5 61567,47143.0,506.0,45.3,26294.0,79.0,506.0,506.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,17,61567
21104,ZCTA5 61568,82596.0,4352.0,37.6,33788.0,157.0,4352.0,4352.0,130.0,4212.0,0.0,24.0,82.0,0.0,0.0,34.0,6.0,28.0,17,61568
21105,ZCTA5 61569,77679.0,1225.0,46.3,31824.0,29.0,1218.0,1225.0,9.0,1179.0,0.0,38.0,0.0,0.0,0.0,8.0,0.0,8.0,17,61569
21106,ZCTA5 61570,55833.0,1946.0,41.3,28465.0,326.0,1946.0,1946.0,18.0,1911.0,0.0,3.0,4.0,0.0,0.0,28.0,0.0,28.0,17,61570
21107,ZCTA5 61571,73581.0,24903.0,39.4,36092.0,1041.0,24671.0,24903.0,459.0,23449.0,340.0,22.0,465.0,0.0,151.0,476.0,40.0,436.0,17,61571
21108,ZCTA5 61572,55000.0,1290.0,43.4,28768.0,178.0,1278.0,1290.0,1.0,1253.0,5.0,0.0,5.0,0.0,0.0,27.0,0.0,27.0,17,61572
21109,ZCTA5 61602,10458.0,828.0,44.3,24179.0,388.0,717.0,828.0,49.0,569.0,161.0,0.0,54.0,0.0,10.0,34.0,0.0,34.0,17,61602
21110,ZCTA5 61603,32458.0,16695.0,31.8,18299.0,5574.0,16637.0,16695.0,1772.0,7605.0,6860.0,38.0,74.0,8.0,752.0,1358.0,154.0,1204.0,17,61603
21111,ZCTA5 61604,46803.0,29606.0,38.3,26028.0,4831.0,28360.0,29606.0,1587.0,19472.0,8103.0,67.0,452.0,0.0,443.0,1069.0,49.0,1020.0,17,61604
21112,ZCTA5 61605,21276.0,15195.0,32.9,14636.0,6663.0,15195.0,15195.0,1205.0,5345.0,8887.0,28.0,13.0,0.0,446.0,476.0,0.0,476.0,17,61605
21113,ZCTA5 61606,46964.0,7919.0,22.1,21635.0,1837.0,7914.0,7919.0,353.0,5477.0,1730.0,0.0,270.0,0.0,45.0,397.0,11.0,386.0,17,61606
21114,ZCTA5 61607,61199.0,10766.0,43.4,30036.0,558.0,10751.0,10766.0,160.0,10382.0,168.0,3.0,40.0,0.0,11.0,162.0,3.0,159.0,17,61607
21115,ZCTA5 61610,49870.0,5213.0,36.2,32004.0,532.0,5213.0,5213.0,63.0,4995.0,33.0,0.0,0.0,0.0,52.0,133.0,0.0,133.0,17,61610
21116,ZCTA5 61611,62630.0,24303.0,44.0,33890.0,1830.0,24104.0,24303.0,706.0,23124.0,325.0,33.0,394.0,0.0,84.0,343.0,6.0,337.0,17,61611
21117,ZCTA5 61614,63311.0,28207.0,40.5,38776.0,2047.0,27695.0,28207.0,683.0,21645.0,3116.0,75.0,1902.0,0.0,228.0,1241.0,45.0,1196.0,17,61614
21118,ZCTA5 61615,75082.0,23219.0,37.9,43927.0,1928.0,23174.0,23219.0,1466.0,16641.0,2832.0,225.0,2261.0,0.0,492.0,768.0,67.0,701.0,17,61615
21119,ZCTA5 61616,41621.0,5860.0,37.9,30682.0,982.0,5744.0,5860.0,119.0,5278.0,220.0,0.0,62.0,0.0,0.0,300.0,7.0,293.0,17,61616
21120,ZCTA5 61625,-666666666.0,378.0,20.2,5874.0,0.0,378.0,378.0,24.0,311.0,33.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,17,61625
21121,ZCTA5 61701,47969.0,35669.0,33.4,27481.0,7097.0,35119.0,35669.0,2812.0,28401.0,4718.0,109.0,1185.0,17.0,341.0,898.0,56.0,842.0,17,61701
21122,ZCTA5 61704,86965.0,36612.0,36.1,47029.0,2187.0,36530.0,36612.0,1600.0,27664.0,2772.0,137.0,4682.0,0.0,437.0,920.0,260.0,660.0,17,61704
21123,ZCTA5 61705,109615.0,12935.0,37.8,46112.0,746.0,12935.0,12935.0,393.0,11357.0,780.0,0.0,470.0,0.0,61.0,267.0,29.0,238.0,17,61705
21124,ZCTA5 61720,60750.0,215.0,29.8,25055.0,35.0,215.0,215.0,0.0,210.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,17,61720
21125,ZCTA5 61721,70486.0,574.0,45.4,26571.0,67.0,574.0,574.0,15.0,557.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,14.0,17,61721
21126,ZCTA5 61722,68750.0,525.0,38.5,27110.0,87.0,525.0,525.0,6.0,518.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,17,61722
21127,ZCTA5 61723,62670.0,2689.0,42.1,29960.0,271.0,2689.0,2689.0,68.0,2580.0,2.0,2.0,7.0,8.0,4.0,86.0,13.0,73.0,17,61723
21128,ZCTA5 61724,65417.0,578.0,46.9,30645.0,77.0,578.0,578.0,0.0,556.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,20.0,17,61724
21129,ZCTA5 61725,90625.0,1726.0,35.6,38401.0,87.0,1726.0,1726.0,14.0,1609.0,61.0,0.0,10.0,0.0,14.0,32.0,0.0,32.0,17,61725
21130,ZCTA5 61726,64063.0,2476.0,41.9,34016.0,245.0,2476.0,2476.0,108.0,2361.0,37.0,0.0,13.0,0.0,30.0,35.0,0.0,35.0,17,61726
21131,ZCTA5 61727,53904.0,9742.0,40.8,30498.0,1109.0,9511.0,9742.0,415.0,9343.0,82.0,7.0,4.0,0.0,188.0,118.0,0.0,118.0,17,61727
21132,ZCTA5 61728,61154.0,1365.0,38.4,32667.0,98.0,1323.0,1365.0,65.0,1309.0,4.0,4.0,0.0,0.0,31.0,17.0,0.0,17.0,17,61728
21133,ZCTA5 61729,78281.0,1149.0,35.6,30567.0,18.0,1149.0,1149.0,17.0,1115.0,0.0,4.0,18.0,0.0,1.0,11.0,5.0,6.0,17,61729
21134,ZCTA5 61730,61313.0,513.0,28.0,22585.0,15.0,513.0,513.0,207.0,504.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17,61730
21135,ZCTA5 61731,-666666666.0,183.0,38.1,27858.0,0.0,183.0,183.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61731
21136,ZCTA5 61732,79737.0,2024.0,40.0,32689.0,85.0,2024.0,2024.0,8.0,1961.0,5.0,0.0,16.0,0.0,0.0,42.0,0.0,42.0,17,61732
21137,ZCTA5 61733,59531.0,793.0,39.7,30062.0,24.0,793.0,793.0,2.0,748.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,17,61733
21138,ZCTA5 61734,59278.0,2792.0,43.9,31528.0,270.0,2779.0,2792.0,141.0,2723.0,12.0,22.0,13.0,0.0,3.0,19.0,6.0,13.0,17,61734
21139,ZCTA5 61735,58000.0,361.0,40.7,29530.0,56.0,361.0,361.0,0.0,337.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,22.0,17,61735
21140,ZCTA5 61736,90938.0,1874.0,39.1,42031.0,57.0,1874.0,1874.0,39.0,1811.0,8.0,0.0,4.0,0.0,5.0,46.0,11.0,35.0,17,61736
21141,ZCTA5 61737,72083.0,490.0,42.8,29280.0,112.0,490.0,490.0,0.0,480.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,17,61737
21142,ZCTA5 61738,75568.0,4391.0,38.9,39632.0,357.0,4286.0,4391.0,18.0,4246.0,89.0,4.0,0.0,0.0,0.0,52.0,0.0,52.0,17,61738
21143,ZCTA5 61739,58639.0,4614.0,39.8,29767.0,442.0,4545.0,4614.0,296.0,4445.0,83.0,0.0,78.0,0.0,8.0,0.0,0.0,0.0,17,61739
21144,ZCTA5 61740,64327.0,1482.0,48.3,39722.0,102.0,1386.0,1482.0,45.0,1412.0,15.0,0.0,10.0,0.0,11.0,34.0,0.0,34.0,17,61740
21145,ZCTA5 61741,68214.0,1643.0,35.0,27523.0,115.0,1643.0,1643.0,101.0,1572.0,22.0,0.0,0.0,0.0,15.0,34.0,0.0,34.0,17,61741
21146,ZCTA5 61742,94044.0,1263.0,44.3,41856.0,26.0,1263.0,1263.0,0.0,1258.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17,61742
21147,ZCTA5 61743,65714.0,186.0,40.0,30204.0,16.0,186.0,186.0,0.0,172.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,17,61743
21148,ZCTA5 61744,64911.0,1923.0,34.3,28206.0,117.0,1923.0,1923.0,87.0,1822.0,50.0,0.0,0.0,0.0,24.0,27.0,0.0,27.0,17,61744
21149,ZCTA5 61745,81583.0,4658.0,38.2,30827.0,363.0,4658.0,4658.0,128.0,4397.0,18.0,0.0,28.0,16.0,9.0,190.0,4.0,186.0,17,61745
21150,ZCTA5 61747,70769.0,1439.0,46.4,36448.0,41.0,1351.0,1439.0,14.0,1425.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,17,61747
21151,ZCTA5 61748,98750.0,2652.0,40.1,44637.0,101.0,2652.0,2652.0,41.0,2606.0,3.0,0.0,9.0,0.0,18.0,16.0,0.0,16.0,17,61748
21152,ZCTA5 61749,54511.0,535.0,47.9,31792.0,47.0,535.0,535.0,1.0,527.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,17,61749
21153,ZCTA5 61750,44653.0,135.0,25.6,22876.0,15.0,135.0,135.0,3.0,117.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,15.0,17,61750
21154,ZCTA5 61751,80139.0,93.0,49.3,26904.0,0.0,93.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61751
21155,ZCTA5 61752,79226.0,4346.0,43.5,34862.0,549.0,4269.0,4346.0,0.0,4326.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,14.0,17,61752
21156,ZCTA5 61753,80900.0,3083.0,42.1,36762.0,216.0,3083.0,3083.0,22.0,3032.0,32.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,17,61753
21157,ZCTA5 61754,68750.0,1016.0,51.0,33772.0,120.0,1014.0,1016.0,3.0,1005.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,8.0,17,61754
21158,ZCTA5 61755,81597.0,4783.0,41.4,36787.0,248.0,4783.0,4783.0,112.0,4702.0,22.0,18.0,0.0,0.0,11.0,30.0,0.0,30.0,17,61755
21159,ZCTA5 61756,69938.0,2313.0,42.7,33139.0,63.0,2313.0,2313.0,14.0,2179.0,9.0,0.0,13.0,0.0,4.0,108.0,0.0,108.0,17,61756
21160,ZCTA5 61759,67400.0,1588.0,45.0,33824.0,128.0,1588.0,1588.0,68.0,1576.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,5.0,17,61759
21161,ZCTA5 61760,60125.0,2306.0,42.0,30796.0,174.0,2248.0,2306.0,4.0,2278.0,6.0,0.0,5.0,0.0,1.0,16.0,0.0,16.0,17,61760
21162,ZCTA5 61761,58037.0,55152.0,24.7,28257.0,12091.0,54752.0,55152.0,2934.0,45136.0,5877.0,96.0,2377.0,0.0,183.0,1483.0,164.0,1319.0,17,61761
21163,ZCTA5 61764,49116.0,13732.0,41.0,24518.0,2143.0,11822.0,13732.0,724.0,11959.0,1303.0,0.0,187.0,0.0,124.0,159.0,0.0,159.0,17,61764
21164,ZCTA5 61769,61750.0,640.0,45.4,25862.0,85.0,640.0,640.0,76.0,554.0,0.0,0.0,17.0,0.0,43.0,26.0,4.0,22.0,17,61769
21165,ZCTA5 61770,64514.0,1046.0,44.3,30814.0,53.0,1046.0,1046.0,35.0,1029.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17,61770
21166,ZCTA5 61771,96944.0,855.0,38.0,37931.0,31.0,855.0,855.0,5.0,841.0,0.0,0.0,5.0,0.0,3.0,6.0,1.0,5.0,17,61771
21167,ZCTA5 61772,73750.0,239.0,54.8,32097.0,0.0,239.0,239.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61772
21168,ZCTA5 61773,54500.0,421.0,44.1,25123.0,62.0,421.0,421.0,2.0,417.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,17,61773
21169,ZCTA5 61774,74605.0,979.0,34.0,30436.0,111.0,979.0,979.0,22.0,961.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,14.0,17,61774
21170,ZCTA5 61775,93750.0,339.0,40.5,35696.0,42.0,339.0,339.0,38.0,337.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17,61775
21171,ZCTA5 61776,91250.0,1216.0,49.3,43795.0,36.0,1216.0,1216.0,6.0,1167.0,23.0,0.0,0.0,0.0,6.0,20.0,0.0,20.0,17,61776
21172,ZCTA5 61777,59083.0,780.0,48.3,39237.0,52.0,780.0,780.0,2.0,738.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,17,61777
21173,ZCTA5 61778,60750.0,649.0,35.0,26164.0,25.0,649.0,649.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61778
21174,ZCTA5 61801,31915.0,31312.0,23.8,21018.0,8734.0,31129.0,31312.0,2318.0,18227.0,4541.0,108.0,6930.0,89.0,383.0,1034.0,118.0,916.0,17,61801
21175,ZCTA5 61802,48785.0,19509.0,38.2,32578.0,3410.0,18945.0,19509.0,1332.0,14064.0,3007.0,96.0,1412.0,0.0,236.0,694.0,39.0,655.0,17,61802
21176,ZCTA5 61810,50000.0,285.0,39.9,23245.0,23.0,285.0,285.0,5.0,267.0,14.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,17,61810
21177,ZCTA5 61811,46591.0,709.0,43.1,19082.0,173.0,709.0,709.0,1.0,663.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,41.0,17,61811
21178,ZCTA5 61812,58295.0,387.0,52.5,41128.0,51.0,387.0,387.0,34.0,350.0,0.0,0.0,0.0,3.0,28.0,6.0,6.0,0.0,17,61812
21179,ZCTA5 61813,48214.0,1598.0,44.6,27722.0,110.0,1557.0,1598.0,25.0,1540.0,37.0,0.0,3.0,0.0,0.0,18.0,0.0,18.0,17,61813
21180,ZCTA5 61814,61429.0,1072.0,43.4,29262.0,160.0,1072.0,1072.0,47.0,1013.0,29.0,0.0,10.0,0.0,14.0,6.0,1.0,5.0,17,61814
21181,ZCTA5 61815,58672.0,261.0,50.0,34616.0,25.0,261.0,261.0,30.0,254.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,17,61815
21182,ZCTA5 61816,72083.0,483.0,46.3,37521.0,82.0,483.0,483.0,5.0,478.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17,61816
21183,ZCTA5 61817,54438.0,2528.0,43.2,28747.0,192.0,2528.0,2528.0,83.0,2507.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,17,61817
21184,ZCTA5 61818,56518.0,1814.0,36.0,28187.0,146.0,1801.0,1814.0,1.0,1790.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,17,61818
21185,ZCTA5 61820,26831.0,38393.0,22.4,18142.0,14505.0,38212.0,38393.0,2710.0,25167.0,5425.0,77.0,6273.0,19.0,442.0,990.0,103.0,887.0,17,61820
21186,ZCTA5 61821,54736.0,31207.0,35.2,33641.0,4419.0,30890.0,31207.0,1834.0,20222.0,8172.0,0.0,1531.0,0.0,464.0,818.0,98.0,720.0,17,61821
21187,ZCTA5 61822,89788.0,25530.0,38.9,48909.0,1317.0,25517.0,25530.0,1202.0,17128.0,3044.0,15.0,4494.0,0.0,80.0,769.0,7.0,762.0,17,61822
21188,ZCTA5 61830,72569.0,390.0,44.7,31985.0,14.0,390.0,390.0,0.0,375.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,17,61830
21189,ZCTA5 61831,41528.0,139.0,59.2,33864.0,12.0,139.0,139.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61831
21190,ZCTA5 61832,37227.0,34421.0,37.5,22756.0,9154.0,33901.0,34421.0,2094.0,23686.0,9107.0,70.0,460.0,0.0,248.0,850.0,87.0,763.0,17,61832
21191,ZCTA5 61833,44004.0,2261.0,45.7,28182.0,264.0,2254.0,2261.0,144.0,2222.0,10.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,17,61833
21192,ZCTA5 61834,64342.0,8625.0,43.5,27501.0,375.0,6650.0,8625.0,446.0,7214.0,1291.0,0.0,23.0,9.0,18.0,70.0,13.0,57.0,17,61834
21193,ZCTA5 61839,67167.0,664.0,37.0,31239.0,25.0,664.0,664.0,21.0,648.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,17,61839
21194,ZCTA5 61840,65234.0,619.0,55.6,31621.0,45.0,619.0,619.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,61840
